7.12,0.00,839.00,15.13,2025-10-27T14:34:44
7.12,0.00,837.00,15.13,2025-10-27T14:34:55
7.11,0.00,833.00,15.13,2025-10-27T14:35:05
7.11,0.00,833.00,15.13,2025-10-27T14:35:15
7.13,0.00,843.00,15.13,2025-10-27T14:35:25
7.12,0.00,816.00,15.13,2025-10-27T14:35:35
7.11,0.00,825.00,15.13,2025-10-27T14:35:46
7.11,0.00,836.00,15.13,2025-10-27T14:35:56
7.11,0.00,838.00,15.19,2025-10-27T14:36:06
7.11,0.00,839.00,15.13,2025-10-27T14:36:16
7.11,0.00,840.00,15.19,2025-10-27T14:36:26
7.11,0.00,845.00,15.19,2025-10-27T14:36:37
7.11,0.00,838.00,15.19,2025-10-27T14:36:47
7.11,0.00,841.00,15.13,2025-10-27T14:36:57
7.10,0.00,830.00,15.13,2025-10-27T14:37:07
7.10,0.00,835.00,15.19,2025-10-27T14:37:17
7.10,0.00,828.00,15.19,2025-10-27T14:37:27
7.11,0.00,829.00,15.13,2025-10-27T14:37:38
7.11,0.00,823.00,15.19,2025-10-27T14:37:48
7.10,0.00,827.00,15.19,2025-10-27T14:37:58
7.10,0.00,830.00,15.19,2025-10-27T14:38:08
7.10,0.00,830.00,15.19,2025-10-27T14:38:18
7.11,0.00,832.00,15.19,2025-10-27T14:38:29
7.10,0.00,829.00,15.19,2025-10-27T14:38:39
7.11,0.00,831.00,15.19,2025-10-27T14:38:49
7.10,0.00,831.00,15.19,2025-10-27T14:38:59
7.10,0.00,830.00,15.19,2025-10-27T14:39:09
