x,estimate,std,ci_lower,ci_upper
26.515151515151516,6.729333108554215,0.1328021533266751,6.469040888033931,6.9896253290744985
26.86868686868687,6.9797128544087395,0.03673823785831128,6.90770590820645,7.051719800611029
27.22222222222222,6.942125477649106,0.06197696574245558,6.820650624793893,7.063600330504319
27.575757575757574,6.622008100294795,0.1562442193047536,6.315769430457478,6.9282467701321115
27.92929292929293,6.064518528989954,0.23983726816830273,5.59443748338008,6.534599574599827
28.282828282828284,5.344190844829232,0.30854174304679177,4.7394490284575195,5.948932661200944
28.636363636363637,4.548832973352861,0.36072019949119705,3.841821382350115,5.255844564355607
28.98989898989899,3.762590130569428,0.3971910228801645,2.9840957257243055,4.541084535414551
29.343434343434343,3.052825847805533,0.4205416133927625,2.228564285555718,3.8770874100553474
29.696969696969695,2.4636604616994138,0.43416726477255363,1.6126926227452087,3.314628300653619
30.050505050505052,2.0165557707898176,0.4413737297925233,1.151463260396472,2.881648281183163
30.404040404040405,1.7162247341208783,0.4447892130658966,0.844437876511721,2.5880115917300355
30.757575757575758,1.5589905828153543,0.4461478927576834,0.6845407130102948,2.4334404526204136
31.11111111111111,1.5406076961241937,0.4463304696150996,0.6657999756785985,2.4154154165697888
31.464646464646464,1.661193866737154,0.445469634754329,0.7880733826186692,2.534314350855639
31.818181818181817,1.925927016008735,0.44297257047708183,1.0577007778736545,2.7941532541438154
32.17171717171717,2.3412785933636817,0.43743451900899466,1.4839069361060522,3.198650250621311
32.525252525252526,2.907703221970684,0.4265516581968719,2.071661971904815,3.7437444720365534
32.878787878787875,3.6108162822966574,0.4072218287392422,2.812661497967743,4.408971066625572
33.23232323232323,4.413961794891738,0.3759910669264074,3.677019303715979,5.1509042860674965
33.58585858585859,5.255318310560903,0.3298561187157181,4.608800317878096,5.9018363032437104
33.93939393939394,6.0519211071160814,0.2672392623392185,5.528132152931213,6.57571006130095
34.292929292929294,6.711103022239117,0.18881661950043838,6.341022448018258,7.081183596459976
34.64646464646464,7.1473138147393165,0.09787472060094264,6.955479362361469,7.339148267117164
35.0,7.300000000000009,0.0,7.300000000000009,7.300000000000009
